[14:21:28] [main/INFO]: ModLauncher running: args [--username, JustArend, --version, forge-47.3.0, --gameDir, C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0, --assetsDir, C:\Users\Arend\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, bb99cf8c16fa45c3bab5f6031f089828, --accessToken, ????????, --clientId, NzE1YTE1MjUtZjFlZC00ZDc5LWJiMjQtMzYzZWQ5NWNjYjc5, --xuid, 2535428986502103, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\Arend\curseforge\minecraft\Install\quickPlay\java\1721913686378.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[14:21:28] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 11 arch amd64 version 10.0
	at com.mojang.serialization.DataResult.lambda$flatMap$11(DataResult.java:139) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.datafixers.util.Either$Left.map(Either.java:38) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.DataResult.flatMap(DataResult.java:137) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.codecs.KeyDispatchCodec.lambda$decode$4(KeyDispatchCodec.java:58) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.DataResult.lambda$flatMap$11(DataResult.java:139) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.datafixers.util.Either$Left.map(Either.java:38) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.DataResult.flatMap(DataResult.java:137) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.codecs.KeyDispatchCodec.decode(KeyDispatchCodec.java:56) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.MapDecoder.lambda$compressedDecode$1(MapDecoder.java:52) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.DataResult.lambda$flatMap$11(DataResult.java:139) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.datafixers.util.Either$Left.map(Either.java:38) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.DataResult.flatMap(DataResult.java:137) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.MapDecoder.compressedDecode(MapDecoder.java:52) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.MapCodec$MapCodecCodec.decode(MapCodec.java:91) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.Decoder.parse(Decoder.java:18) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at net.minecraftforge.common.loot.LootModifierManager.apply(LootModifierManager.java:79) ~[forge-1.20.1-47.3.0-universal.jar%23469!/:?]
	at net.minecraftforge.common.loot.LootModifierManager.m_5787_(LootModifierManager.java:38) ~[forge-1.20.1-47.3.0-universal.jar%23469!/:?]
	at net.minecraft.server.packs.resources.SimplePreparableReloadListener.m_10789_(SimplePreparableReloadListener.java:13) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:718) ~[?:?]
	at java.util.concurrent.CompletableFuture$Completion.run(CompletableFuture.java:482) ~[?:?]
	at net.minecraft.server.packs.resources.SimpleReloadInstance.m_143940_(SimpleReloadInstance.java:69) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_6367_(BlockableEventLoop.java:156) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.util.thread.ReentrantBlockableEventLoop.m_6367_(ReentrantBlockableEventLoop.java:23) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_7245_(BlockableEventLoop.java:130) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_18701_(BlockableEventLoop.java:139) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.client.Minecraft.m_18701_(Minecraft.java:5941) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.client.gui.screens.worldselection.CreateWorldScreen.m_232896_(CreateWorldScreen.java:131) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.client.gui.screens.worldselection.WorldSelectionList.m_233213_(WorldSelectionList.java:167) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.client.gui.screens.worldselection.WorldSelectionList.<init>(WorldSelectionList.java:93) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.client.gui.screens.worldselection.SelectWorldScreen.m_7856_(SelectWorldScreen.java:54) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.client.gui.screens.Screen.m_6575_(Screen.java:321) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.client.Minecraft.m_91152_(Minecraft.java:1007) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.client.gui.screens.TitleScreen.m_279796_(TitleScreen.java:159) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.client.gui.components.Button.m_5691_(Button.java:38) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.client.gui.components.AbstractButton.m_5716_(AbstractButton.java:55) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.client.gui.components.AbstractWidget.m_6375_(AbstractWidget.java:175) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.client.gui.components.events.ContainerEventHandler.m_6375_(ContainerEventHandler.java:38) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.client.gui.screens.TitleScreen.m_6375_(TitleScreen.java:294) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.client.MouseHandler.m_168084_(MouseHandler.java:92) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.client.gui.screens.Screen.m_96579_(Screen.java:437) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.client.MouseHandler.m_91530_(MouseHandler.java:89) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.client.MouseHandler.m_168091_(MouseHandler.java:189) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.execute(BlockableEventLoop.java:102) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.client.MouseHandler.m_91565_(MouseHandler.java:188) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at org.lwjgl.glfw.GLFWMouseButtonCallbackI.callback(GLFWMouseButtonCallbackI.java:43) ~[lwjgl-glfw-3.3.1.jar%23141!/:build 7]
	at org.lwjgl.system.JNI.invokeV(Native Method) ~[lwjgl-3.3.1.jar%23153!/:build 7]
	at org.lwjgl.glfw.GLFW.glfwWaitEventsTimeout(GLFW.java:3474) ~[lwjgl-glfw-3.3.1.jar%23141!/:build 7]
	at com.mojang.blaze3d.systems.RenderSystem.limitDisplayFPS(RenderSystem.java:237) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.client.Minecraft.m_91383_(Minecraft.java:1173) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.client.Minecraft.m_91374_(Minecraft.java:718) ~[client-1.20.1-20230612.114412-srg.jar%23464!/:?]
	at net.minecraft.client.main.Main.main(Main.java:218) ~[forge-47.3.0.jar:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77) ~[?:?]
	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:568) ~[?:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.runTarget(CommonLaunchHandler.java:111) ~[fmlloader-1.20.1-47.3.0.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.clientService(CommonLaunchHandler.java:99) ~[fmlloader-1.20.1-47.3.0.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonClientLaunchHandler.lambda$makeService$0(CommonClientLaunchHandler.java:25) ~[fmlloader-1.20.1-47.3.0.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandlerDecorator.launch(LaunchServiceHandlerDecorator.java:30) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:53) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:71) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.run(Launcher.java:108) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.main(Launcher.java:78) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:26) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:23) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.bootstraplauncher.BootstrapLauncher.main(BootstrapLauncher.java:141) ~[bootstraplauncher-1.1.2.jar:?]
[14:23:21] [Render thread/WARN]: Could not decode GlobalLootModifier with json id nethersdelight:chopping_string - error: Unknown type 'minecraft:alternative'
[14:23:21] [Render thread/INFO]: Loaded 44 chiseling recipes
[14:23:21] [Render thread/INFO]: Data loader for eio_soul/spawner loaded 73 jsons
[14:23:21] [Render thread/INFO]: Data loader for eio_soul/engine loaded 5 jsons
[14:23:21] [Render thread/INFO]: Reloading InsaneLib JsonFeature Json
[14:23:21] [Render thread/INFO]: Loaded 78 block growths configurations
[14:23:21] [Render thread/INFO]: Loaded 14 liquid generators configurations
[14:24:01] [Render thread/INFO]: Generated runtime SERVER_DATA for pack Immersive Weathering Generated Pack (immersive_weathering) in: 7 ms
[14:24:01] [Render thread/INFO]: emissive suffixes loaded: {_e}.
[14:24:02] [Server thread/INFO]: Starting integrated minecraft server version 1.20.1
[14:24:02] [Server thread/INFO]: Generating keypair
[14:24:02] [Server thread/WARN]: Configuration file C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\serverconfig\lost_aether_content-server.toml is not correct. Correcting
[14:24:02] [Server thread/WARN]: Incorrect key Animal Tweaks was corrected from null to its default, SimpleCommentedConfig:{}. 
[14:24:02] [Server thread/WARN]: Incorrect key Animal Tweaks.mutation_wing_colors was corrected from null to its default, true. 
[14:24:02] [Server thread/WARN]: Incorrect key Animal Tweaks.mutation_animal_sounds was corrected from null to its default, true. 
[14:24:02] [Server thread/WARN]: Configuration file C:\Users\Arend\curseforge\minecraft\Instances\Dank-Dreams 1.0\saves\New World\serverconfig\sophisticatedbackpacks-server.toml is not correct. Correcting
[14:24:02] [Server thread/WARN]: Incorrect key server was corrected from null to its default, SimpleCommentedConfig:{}. 
[14:24:02] [Server thread/WARN]: Incorrect key server.disallowedItems was corrected from null to its default, []. 
[14:24:02] [Server thread/WARN]: Incorrect key server.containerItemsDisallowed was corrected from null to its default, false. 
[14:24:02] [Server thread/WARN]: Incorrect key server.noInteractionBlocks was corrected from null to its default, []. 
[14:24:02] [Server thread/WARN]: Incorrect key server.noConnectionBlocks was corrected from null to its default, []. 
[14:24:02] [Server thread/WARN]: Incorrect key server.leatherBackpack was corrected from null to its default, SimpleCommentedConfig:{}. 
[14:24:02] [Server thread/WARN]: Incorrect key server.leatherBackpack.inventorySlotCount was corrected from null to its default, 27. 
[14:24:02] [Server thread/WARN]: Incorrect key server.leatherBackpack.upgradeSlotCount was corrected from null to its default, 1. 
[14:24:02] [Server thread/WARN]: Incorrect key server.copperBackpack was corrected from null to its default, SimpleCommentedConfig:{}. 
[14:24:02] [Server thread/WARN]: Incorrect key server.copperBackpack.inventorySlotCount was corrected from null to its default, 45. 
[14:24:02] [Server thread/WARN]: Incorrect key server.copperBackpack.upgradeSlotCount was corrected from null to its default, 1. 
[14:24:02] [Server thread/WARN]: Incorrect key server.ironBackpack was corrected from null to its default, SimpleCommentedConfig:{}. 
[14:24:02] [Server thread/WARN]: Incorrect key server.ironBackpack.inventorySlotCount was corrected from null to its default, 54. 
[14:24:02] [Server thread/WARN]: Incorrect key server.ironBackpack.upgradeSlotCount was corrected from null to its default, 2. 
[14:24:02] [Server thread/WARN]: Incorrect key server.goldBackpack was corrected from null to its default, SimpleCommentedConfig:{}. 
[14:24:02] [Server thread/WARN]: Incorrect key server.goldBackpack.inventorySlotCount was corrected from null to its default, 81. 
[14:24:02] [Server thread/WARN]: Incorrect key server.goldBackpack.upgradeSlotCount was corrected from null to its default, 3. 
[14:24:02] [Server thread/WARN]: Incorrect key server.diamondBackpack was corrected from null to its default, SimpleCommentedConfig:{}. 
[14:24:02] [Server thread/WARN]: Incorrect key server.diamondBackpack.inventorySlotCount was corrected from null to its default, 108. 
[14:24:02] [Server thread/WARN]: Incorrect key server.diamondBackpack.upgradeSlotCount was corrected from null to its default, 5. 
[14:24:02] [Server thread/WARN]: Incorrect key server.netheriteBackpack was corrected from null to its default, SimpleCommentedConfig:{}. 
[14:24:02] [Server thread/WARN]: Incorrect key server.netheriteBackpack.inventorySlotCount was corrected from null to its default, 120. 
[14:24:02] [Server thread/WARN]: Incorrect key server.netheriteBackpack.upgradeSlotCount was corrected from null to its default, 7. 
[14:24:02] [Server thread/WARN]: Incorrect key server.compactingUpgrade was corrected from null to its default, SimpleCommentedConfig:{}. 
[14:24:02] [Server thread/WARN]: Incorrect key server.compactingUpgrade.filterSlots was corrected from null to its default, 9. 
[14:24:02] [Server thread/WARN]: Incorrect key server.compactingUpgrade.slotsInRow was corrected from null to its default, 3. 
[14:24:02] [Server thread/WARN]: Incorrect key server.advancedCompactingUpgrade was corrected from null to its default, SimpleCommentedConfig:{}. 
[14:24:02] [Server thread/WARN]: Incorrect key server.advancedCompactingUpgrade.filterSlots was corrected from null to its default, 16. 
[14:24:02] [Server thread/WARN]: Incorrect key server.advancedCompactingUpgrade.slotsInRow was corrected from null to its default, 4. 
[14:24:02] [Server thread/WARN]: Incorrect key server.depositUpgrade was corrected from null to its default, SimpleCommentedConfig:{}. 
[14:24:02] [Server thread/WARN]: Incorrect key server.depositUpgrade.filterSlots was corrected from null to its default, 9. 
[14:24:02] [Server thread/WARN]: Incorrect key server.depositUpgrade.slotsInRow was corrected from null to its default, 3. 
[14:24:02] [Server thread/WARN]: Incorrect key server.advancedDepositUpgrade was corrected from null to its default, SimpleCommentedConfig:{}. 
[14:24:02] [Server thread/WARN]: Incorrect key server.advancedDepositUpgrade.filterSlots was corrected from null to its default, 16. 
[14:24:02] [Server thread/WARN]: Incorrect key server.advancedDepositUpgrade.slotsInRow was corrected from null to its default, 4. 
[14:24:02] [Server thread/WARN]: Incorrect key server.feedingUpgrade was corrected from null to its default, SimpleCommentedConfig:{}. 
[14:24:02] [Server thread/WARN]: Incorrect key server.feedingUpgrade.filterSlots was corrected from null to its default, 9. 
[14:24:02] [Server thread/WARN]: Incorrect key server.feedingUpgrade.slotsInRow was corrected from null to its default, 3. 
[14:24:02] [Server thread/WARN]: Incorrect key server.advancedFeedingUpgrade was corrected from null to its default, SimpleCommentedConfig:{}. 
[14:24:02] [Server thread/WARN]: Incorrect key server.advancedFeedingUpgrade.filterSlots was corrected from null to its default, 16. 
[14:24:02] [Server thread/WARN]: Incorrect key server.advancedFeedingUpgrade.slotsInRow was corrected from null to its default, 4. 
[14:24:02] [Server thread/WARN]: Incorrect key server.filterUpgrade was corrected from null to its default, SimpleCommentedConfig:{}. 
[14:24:02] [Server thread/WARN]: Incorrect key server.filterUpgrade.filterSlots was corrected from null to its default, 9. 
[14:24:02] [Server thread/WARN]: Incorrect key server.filterUpgrade.slotsInRow was corrected from null to its default, 3. 
[14:24:02] [Server thread/WARN]: Incorrect key server.advancedFilterUpgrade was corrected from null to its default, SimpleCommentedConfig:{}. 
[14:24:02] [Server thread/WARN]: Incorrect key server.advancedFilterUpgrade.filterSlots was corrected from null to its default, 16. 
[14:24:02] [Server thread/WARN]: Incorrect key server.advancedFilterUpgrade.slotsInRow was corrected from null to its default, 4. 
[14:24:02] [Server thread/WARN]: Incorrect key server.magnetUpgrade was corrected from null to its default, SimpleCommentedConfig:{}. 
[14:24:02] [Server thread/WARN]: Incorrect key server.magnetUpgrade.filterSlots was corrected from null to its default, 9. 
[14:24:02] [Server thread/WARN]: Incorrect key server.magnetUpgrade.slotsInRow was corrected from null to its default, 3. 
[14:24:02] [Server thread/WARN]: Incorrect key server.magnetUpgrade.magnetRange was corrected from null to its default, 3. 
[14:24:02] [Server thread/WARN]: Incorrect key server.advancedMagnetUpgrade was corrected from null to its default, SimpleCommentedConfig:{}. 
[14:24:02] [Server thread/WARN]: Incorrect key server.advancedMagnetUpgrade.filterSlots was corrected from null to its default, 16. 
[14:24:02] [Server thread/WARN]: Incorrect key server.advancedMagnetUpgrade.slotsInRow was corrected from null to its default, 4. 
[14:24:02] [Server thread/WARN]: Incorrect key server.advancedMagnetUpgrade.magnetRange was corrected from null to its default, 5. 
[14:24:02] [Server thread/WARN]: Incorrect key server.pickupUpgrade was corrected from null to its default, SimpleCommentedConfig:{}. 
[14:24:02] [Server thread/WARN]: Incorrect key server.pickupUpgrade.filterSlots was corrected from null to its default, 9. 
[14:24:02] [Server thread/WARN]: Incorrect key server.pickupUpgrade.slotsInRow was corrected from null to its default, 3. 
[14:24:02] [Server thread/WARN]: Incorrect key server.advancedPickupUpgrade was corrected from null to its default, SimpleCommentedConfig:{}. 
[14:24:02] [Server thread/WARN]: Incorrect key server.advancedPickupUpgrade.filterSlots was corrected from null to its default, 16. 
[14:24:02] [Server thread/WARN]: Incorrect key server.advancedPickupUpgrade.slotsInRow was corrected from null to its default, 4. 
[14:24:02] [Server thread/WARN]: Incorrect key server.refillUpgrade was corrected from null to its default, SimpleCommentedConfig:{}. 
[14:24:02] [Server thread/WARN]: Incorrect key server.refillUpgrade.filterSlots was corrected from null to its default, 6. 
[14:24:02] [Server thread/WARN]: Incorrect key server.refillUpgrade.slotsInRow was corrected from null to its default, 3. 
[14:24:02] [Server thread/WARN]: Incorrect key server.advancedRefillUpgrade was corrected from null to its default, SimpleCommentedConfig:{}. 
[14:24:02] [Server thread/WARN]: Incorrect key server.advancedRefillUpgrade.filterSlots was corrected from null to its default, 12. 
